,year,movie,movie_id,certificate,duration,genre,rate,metascore,synopsis,votes,release_date,user_reviews,critic_reviews,popularity,awards_wins,awards_nominations
111,2001,Blow,tt0221027,R,124,Biography|Crime|Drama,7.599999900000001,52.0,"The story of George Jung, the man who established the American cocaine market in the 1970s.",203294,2001-04-06,426.0,145.0,941.0,0,1
112,2001,Atlantis: The Lost Empire,tt0230011,PG,95,Animation|Action|Adventure,6.80000019,52.0,A young adventurer named Milo Thatch joins an intrepid group of explorers to find the mysterious lost continent of Atlantis.,75722,2001-06-15,290.0,146.0,1955.0,0,4
113,2000,Bedazzled,tt0230030,PG-13,93,Comedy|Fantasy,6.0,49.0,"Hopeless dweeb Elliot Richards is granted seven wishes by the Devil to snare Allison, the girl of his dreams, in exchange for his soul.",83644,2000-10-20,256.0,124.0,2636.0,0,0
114,2001,The Others,tt0230600,PG-13,104,Horror|Mystery|Thriller,7.599999900000001,74.0,A woman who lives in a darkened old house with her two photosensitive children becomes convinced that her family home is haunted.,277145,2001-08-10,1114.0,243.0,1843.0,2,13
115,2001,The Fast and the Furious,tt0232500,PG-13,106,Action|Crime|Thriller,6.69999981,58.0,Los Angeles police officer Brian O'Connor must decide where his loyalty really lies when he becomes enamored with the street racing world he has been sent undercover to destroy.,280110,2001-06-22,994.0,187.0,701.0,1,1
116,2003,The Matrix Reloaded,tt0234215,R,138,Action|Sci-Fi,7.19999981,62.0,"Neo and the rebel leaders estimate that they have 72 hours until 250,000 probes discover Zion and destroy it and its inhabitants. During this, Neo must decide how he can save Trinity from a dark fate in his dreams.",432102,2003-05-15,2793.0,272.0,1062.0,0,2
117,2000,Divided We Fall,tt0234288,PG-13,117,Comedy|Drama|War,7.80000019,69.0,"In Nazi occupied Czechoslovakia, a childless couple agree to hide a Jewish friend at great personal risk of discovery and execution.",4281,2000-03-16,65.0,48.0,,0,0
118,2002,Equilibrium,tt0238380,R,107,Action|Drama|Sci-Fi,7.5,33.0,"In a fascist future where all forms of feeling are illegal, a man in charge of enforcing the law rises to overthrow the system.",267971,2002-12-06,1148.0,145.0,1688.0,0,0
119,2005,Water,tt0240200,PG-13,117,Drama|Romance,7.80000019,77.0,"The film examines the plight of a group of widows forced into poverty at a temple in the holy city of Varanasi. It focuses on a relationship between one of the widows, who wants to escape the social restrictions imposed on widows, and a man who is from the highest caste and a follower of Mahatma Gandhi.",12821,2006-05-26,147.0,90.0,,0,1
120,2001,Ocean's Eleven,tt0240772,PG-13,116,Crime|Thriller,7.80000019,74.0,Danny Ocean and his eleven accomplices plan to rob three Las Vegas casinos simultaneously.,415669,2001-12-07,854.0,183.0,667.0,0,6
121,2001,Serendipity,tt0240890,PG-13,90,Comedy|Romance,6.900000099999999,52.0,"A couple reunite years after the night they first met, fell in love, and separated, convinced that one day they'd end up together.",88311,2001-10-05,376.0,120.0,1770.0,0,0
122,2000,Chocolat,tt0241303,PG-13,121,Drama|Romance,7.30000019,64.0,A woman and her daughter open a chocolate shop in a small French village that shakes up the rigid morality of the community.,153911,2001-01-19,500.0,152.0,2047.0,2,20
123,2001,Harry Potter and the Sorcerer's Stone,tt0241527,PG,152,Adventure|Family|Fantasy,7.5,64.0,"Rescued from the outrageous neglect of his aunt and uncle, a young boy with a great destiny proves his worth while attending Hogwarts School of Witchcraft and Wizardry.",469660,2001-11-16,1579.0,265.0,117.0,2,25
124,2001,Bully,tt0242193,R,108,Biography|Crime|Drama,7.0,45.0,"A pack of naïve teenagers conspire to murder a mutual friend, whose aggressive demeanor has proved too much.",30016,2001-12-12,336.0,75.0,1152.0,0,0
125,2001,The Affair of the Necklace,tt0242252,R,118,Drama|History|Romance,6.0999999,42.0,"In pre-Revolutionary France, a young aristocratic woman left penniless by the political unrest in the country, must avenge her family's fall from grace by scheming to steal a priceless necklace.",4512,2001-12-07,61.0,48.0,,0,0
126,2003,The Matrix Revolutions,tt0242653,R,129,Action|Sci-Fi,6.69999981,47.0,The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.,374138,2003-11-05,2128.0,244.0,1548.0,0,1
127,2001,The Man Who Wasn't There,tt0243133,R,116,Crime|Drama,7.599999900000001,73.0,"A laconic, chain-smoking barber blackmails his wife's boss and lover for money to invest in dry cleaning, but his plan goes terribly wrong.",88225,2001-11-16,443.0,195.0,3939.0,9,22
128,2001,Bridget Jones's Diary,tt0243155,R,97,Comedy|Drama|Romance,6.69999981,66.0,A British woman is determined to improve herself while she looks for love in a year in which she keeps a personal diary.,180844,2001-04-13,573.0,174.0,848.0,1,10
129,2001,Wet Hot American Summer,tt0243655,R,97,Comedy|Romance,6.69999981,42.0,"Set on the last day of camp, in the hot summer of 1981, a group of counselors try to complete their unfinished business before the day ends.",42097,2002-04-11,280.0,71.0,1934.0,0,0
130,2001,Zus & zo,tt0245157,Unrated,106,Comedy|Fantasy|Romance,6.4000001,50.0,"Zus & Zo shows what three sisters are willing to do to stop their would-be sister-in-law from coming into possession of Para’so, their beloved family summer home on the Portuguese coast.",1467,2002-05-08,20.0,17.0,,0,0
131,2001,Spirited Away,tt0245429,PG,125,Animation|Adventure|Family,8.60000038,94.0,"During her family's move to the suburbs, a sullen 10-year-old girl wanders into a world ruled by gods, witches, and spirits, and where humans are changed into beasts.",445337,2003-03-28,920.0,249.0,494.0,5,11
132,2001,Y Tu Mam‡ TambiЋn,tt0245574,R,106,Adventure|Comedy|Drama,7.69999981,88.0,"In Mexico, two teenage boys and an attractive older woman embark on a road trip and learn a thing or two about life, friendship, sex, and each other.",94364,2002-04-26,386.0,175.0,1236.0,7,11
133,2001,Thir13en Ghosts,tt0245674,R,91,Horror,5.5,30.0,"When Cyrus Kriticos, a very rich collector of unique things dies, he leaves it all to his nephew and his family. All including his house, his fortune, and his malicious collection of ghosts!",66992,2001-10-26,479.0,150.0,2409.0,0,0
134,2000,Amores Perros,tt0245712,R,154,Drama|Thriller,8.10000038,83.0,"A horrific car accident connects three stories, each involving characters dealing with loss, regret, and life's harsh realities, all in the name of love.",180554,2001-04-13,362.0,157.0,2742.0,3,9
135,2002,The Count of Monte Cristo,tt0245844,PG-13,131,Action|Adventure|Drama,7.69999981,61.0,"A young man, falsely imprisoned by his jealous ""friend,"" escapes and uses a hidden treasure to exact his revenge.",107817,2002-01-25,548.0,136.0,1244.0,0,0
136,2002,Die Another Day,tt0246460,PG-13,133,Action|Adventure|Thriller,6.0999999,56.0,James Bond is sent to investigate the connection between a North Korean terrorist and a diamond mogul who is funding the development of an international space weapon.,173432,2002-11-22,1186.0,262.0,720.0,0,2
137,2001,Donnie Darko,tt0246578,R,113,Drama|Sci-Fi|Thriller,8.10000038,71.0,"A troubled teenager is plagued by visions of a man in a large rabbit suit who manipulates him to commit a series of crimes, after he narrowly escapes a bizarre accident.",603429,2001-10-26,2123.0,291.0,375.0,0,2
138,2000,Before Night Falls,tt0247196,R,133,Biography|Drama|Romance,7.30000019,85.0,"Episodic look at the life of Cuban poet and novelist, Reinaldo Arenas (1943-1990), from his childhood in Oriente province to his death in New York City. He joins Castro's rebels. By 1964, ... See full summary И",21219,2001-02-23,132.0,102.0,,0,5
139,2001,In the Bedroom,tt0247425,R,130,Crime|Drama,7.5,86.0,A New England couple's college-aged son dates an older woman who has two small children and an unwelcome ex-husband.,32934,2002-02-08,510.0,178.0,3341.0,12,34
140,2001,The Princess Diaries,tt0247638,G,111,Comedy|Family|Romance,6.19999981,52.0,"Mia Thermopolis has just found out that she is the heir apparent to the throne of Genovia. With her friends Lilly and Michael Moscovitz in tow, she tries to navigate through the rest of her 16th year.",98072,2001-08-03,306.0,108.0,976.0,0,1
141,2001,Super Troopers,tt0247745,R,100,Comedy|Crime|Mystery,7.099999900000001,48.0,"Five Vermont state troopers, avid pranksters with a knack for screwing up, try to save their jobs and out-do the local police department by solving a crime.",77973,2002-02-15,334.0,98.0,1089.0,0,0
142,2001,Ali,tt0248667,R,157,Biography|Drama|Sport,6.80000019,65.0,"A biography of sports legend Muhammad Ali, focusing on his triumphs and controversies between 1964 and 1974.",81145,2001-12-25,390.0,174.0,3557.0,0,6
143,2000,Billy Elliot,tt0249462,R,110,Drama|Music|Romance,7.69999981,74.0,A talented young boy becomes torn between his unexpected love of dance and the disintegration of his family.,101307,2000-11-10,436.0,151.0,2802.0,12,42
144,2001,Legally Blonde,tt0250494,PG-13,96,Comedy|Romance,6.19999981,59.0,"When a blonde sorority queen is dumped by her boyfriend, she decides to follow him to law school to get him back and, once there, learns she has more legal savvy than she ever imagined.",137023,2001-07-13,552.0,159.0,1326.0,0,3
145,2002,Unfaithful,tt0250797,R,124,Drama|Thriller,6.69999981,63.0,A New York suburban couple's marriage goes dangerously awry when the wife indulges in an adulterous fling.,64912,2002-05-10,537.0,150.0,1632.0,1,7
146,2003,How to Lose a Guy in 10 Days,tt0251127,PG-13,116,Comedy|Romance,6.4000001,45.0,"Benjamin Barry is an advertising executive and ladies' man who, to win a big campaign, bets that he can make a woman fall in love with him in 10 days. Andie Anderson covers the ""How To"" beat for ""Composure"" magazine and is assigned to write an article on ""How to Lose a Guy in 10 days."" They meet in a bar shortly after the bet is made.",163275,2003-02-07,359.0,137.0,917.0,0,0
147,2003,House of 1000 Corpses,tt0251736,R,89,Horror,6.0,31.0,Two teenage couples traveling across the backwoods of Texas searching for urban legends of murder end up as prisoners of a bizarre and sadistic backwater family of serial killers.,62657,2003-04-11,925.0,207.0,2004.0,0,0
148,2002,Maid in Manhattan,tt0252076,PG-13,105,Comedy|Drama|Romance,5.0999999,45.0,"A senatorial candidate falls for a hotel maid, thinking she is a socialite when he sees her trying on a wealthy woman's dress.",70125,2002-12-13,242.0,111.0,2314.0,0,0
149,2001,American Pie 2,tt0252866,R,108,Comedy,6.4000001,43.0,"In this sequel to the hit comedy American Pie (1999), the high school students are now in college. These close friends decide to meet up at the beach house for some fun.",205011,2001-08-10,433.0,140.0,1832.0,1,1
150,2002,The Pianist,tt0253474,R,150,Biography|Drama|War,8.5,85.0,A Polish Jewish musician struggles to survive the destruction of the Warsaw ghetto of World War II.,523908,2003-03-28,772.0,192.0,617.0,6,19
151,2002,Reign of Fire,tt0253556,PG-13,101,Action|Adventure|Fantasy,6.19999981,39.0,"A brood of fire-breathing dragons emerges from the earth and begins setting everything ablaze, establishing dominance over the planet.",110053,2002-07-12,571.0,137.0,2072.0,0,0
152,2002,Star Trek: Nemesis,tt0253754,PG-13,116,Action|Adventure|Sci-Fi,6.4000001,51.0,"The Enterprise is diverted to the Romulan homeworld Romulus, supposedly because they want to negotiate a peace treaty.",60394,2002-12-13,846.0,170.0,2260.0,0,0
153,2001,Shallow Hal,tt0256380,PG-13,114,Comedy|Drama|Fantasy,5.9000001,48.0,"A shallow man falls in love with a 300 pound woman because of her ""inner beauty"".",111606,2001-11-09,429.0,108.0,1919.0,0,0
154,2002,Sweet Home Alabama,tt0256415,PG-13,108,Comedy|Romance,6.19999981,45.0,"A young woman who's reinvented herself as a New York socialite must return home to Alabama to obtain a divorce from her husband, after seven years of separation.",85921,2002-09-27,394.0,71.0,1690.0,0,0
155,2002,Road to Perdition,tt0257044,R,117,Crime|Drama|Thriller,7.69999981,72.0,Bonds of loyalty are put to the test when a hitman's son witnesses what his father does for a living.,205911,2002-07-12,1014.0,228.0,1323.0,3,24
156,2001,Scary Movie 2,tt0257106,R,83,Comedy,5.30000019,29.0,Four teens are tricked by their professor into visiting a haunted house for a school project.,123011,2001-07-04,551.0,127.0,2356.0,0,0
157,2002,About Schmidt,tt0257360,R,125,Comedy|Drama,7.19999981,85.0,A man upon retirement embarks on a journey to his estranged daughter's wedding only to discover more about himself and life than he ever expected.,109795,2003-01-03,615.0,216.0,3543.0,9,33
158,2002,Panic Room,tt0258000,R,112,Crime|Drama|Thriller,6.80000019,65.0,"A divorced woman and her diabetic daughter take refuge in their newly-purchased house's safe room, when three men break-in, searching for a missing fortune.",212089,2002-03-29,857.0,235.0,1901.0,0,3
159,2002,The Quiet American,tt0258068,R,101,Drama|Mystery|Romance,7.099999900000001,84.0,An older British reporter vies with a young U.S. doctor for the affections of a beautiful Vietnamese woman.,24349,2003-03-07,200.0,149.0,,2,4
160,2002,The Bourne Identity,tt0258463,PG-13,119,Action|Mystery|Thriller,7.900000099999999,68.0,"A man is picked up by a fishing boat, bullet-riddled and suffering from amnesia, before racing to elude assassins and regain his memory.",425154,2002-06-14,860.0,247.0,1031.0,0,1
161,2002,My Big Fat Greek Wedding,tt0259446,PG,95,Comedy|Family|Romance,6.599999900000001,62.0,A young Greek woman falls in love with a non-Greek and struggles to get her family to accept him while she comes to terms with her heritage and cultural identity.,105047,2002-08-02,760.0,165.0,1760.0,4,15
162,2001,Vanilla Sky,tt0259711,R,136,Fantasy|Mystery|Romance,6.900000099999999,45.0,A self-indulgent and vain publishing magnate finds his privileged life upended after a vehicular accident with a resentful lover.,211486,2001-12-14,1252.0,154.0,1328.0,2,7
163,2001,Jay and Silent Bob Strike Back,tt0261392,R,104,Comedy,6.900000099999999,51.0,"The comic 'Bluntman and Chronic' is based on real-life stoners Jay and Silent Bob, so when they get no profit from a big-screen adaptation they set out to wreck the movie.",131114,2001-08-24,866.0,182.0,1218.0,0,0
164,2001,Jeepers Creepers - Es ist angerichtet,tt0263488,R,90,Horror|Mystery,6.0999999,49.0,A brother and sister driving home through isolated countryside for spring break encounter a flesh-eating creature which is on the last day of its ritualistic eating spree.,90102,2001-08-31,991.0,190.0,1762.0,0,0
165,2002,Catch Me If You Can,tt0264464,PG-13,141,Biography|Crime|Drama,8.0,76.0,"The true story of Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars' worth of checks as a Pan Am pilot, doctor, and legal prosecutor.",561318,2002-12-25,675.0,195.0,546.0,6,16
